Question,Answer,Category,URL
什么是 Azure Redis 数据库？,Azure Redis 数据库就是同一 Redis 实例中的数据的逻辑隔离。 缓存内存在所有数据库之间共享，给定数据库的实际内存消耗取决于该数据库中存储的键/值。 例如，C6 缓存具有 53 GB 的内存。 可以选择将全部 53 GB 放置在一个数据库中，也可以将其分配到多个数据库中。 \n\n\nNote\n\n使用启用了群集功能的高级 Azure Redis 缓存时，仅数据库 0 可用。 此限制是固有的 Redis 限制，并不特定于 Azure Redis 缓存。 有关详细信息，请参阅[使用群集功能时，是否需要对客户端应用程序进行更改？](https://docs.azure.cn/redis-cache/cache-how-to-premium-clustering#do-i-need-to-make-any-changes-to-my-client-application-to-use-clustering),redis cache,https://docs.azure.cn/redis-cache/cache-faq
何时应启用非 SSL 端口来连接 Azure Redis？,Azure Redis 服务器本身不支持 SSL，但 Azure Redis 缓存可以。 如果要连接到 Azure Redis 缓存并且客户端支持 SSL（如 StackExchange.Redis），则你应使用 SSL。\n\n\nNote\n\n默认情况下，为新的 Azure Redis 缓存实例禁用了非 SSL 端口。 如果客户端不支持 SSL，则必须根据[在 Azure Redis 缓存中配置缓存](https://docs.azure.cn/redis-cache/cache-configure)一文中的[访问端口](https://docs.azure.cn/redis-cache/cache-configure#access-ports)部分中的说明启用非 SSL 端口。\n\n\n`redis-cli` 等 Redis 工具对 SSL 端口不起作用，但是，可以[根据适用于 Redis 预览版的 ASP.NET 会话状态提供程序通告](http://blogs.msdn.com/b/webdev/archive/2014/05/12/announcing-asp-net-session-state-provider-for-redis-preview-release.aspx)中的说明，使用 `stunnel` 等实用程序安全地将这些工具连接到 SSL。\n\n有关下载 Redis 工具的说明，请参阅[如何运行 Redis 命令？](https://docs.azure.cn/redis-cache/#cache-commands)部分。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
可以使用哪些 Azure Redis 缓存客户端？,Azure Redis 的一大优势是有许多客户端，支持许多不同的开发语言。 如需最新的客户端列表，请参阅 [Redis 客户端](http://redis.io/clients)。 若需涵盖多种不同语言和客户端的教程，请参阅[如何使用 Azure Redis 缓存](https://docs.azure.cn/redis-cache/cache-dotnet-how-to-use-azure-redis-cache)，并单击文章顶部语言切换器中的所需语言。\n\n若要连接到某个 Azure Redis 缓存实例，缓存客户端需要该缓存的主机名、端口和密钥。 在某些客户端中，这些项的名称可能略有不同。 可以在 Azure 门户中检索该信息，也可以通过命令行工具（例如 Azure CLI）来检索。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
Azure Redis 缓存是什么？,Azure Redis 缓存以常用的开放源 [Redis 缓存](http://redis.io/)为基础。 这样便可以访问安全、专用的 Redis 缓存，该缓存由 Azure.cn 管理并可从 Azure 内的任何应用程序进行访问。 有关更详细的概述，请参阅 Azure.com 上的 [Azure Redis 缓存](https://docs.azure.cn/zh-cn/redis-cache/)产品页。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
什么是 Azure Redis 缓存？,Azure Redis 缓存以常用的开放源 [Redis 缓存](http://redis.io/)为基础。 这样便可以访问安全、专用的 Redis 缓存，该缓存由 Azure.cn 管理并可从 Azure 内的任何应用程序进行访问。 有关更详细的概述，请参阅 Azure.com 上的 [Azure Redis 缓存](https://docs.azure.cn/zh-cn/redis-cache/)产品页。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
Azure Redis 缓存为什么没有提供 MSDN 类库参考？,Azure Redis 缓存基于流行的开源 Redis 缓存，可以通过各种 [Redis 客户端](http://redis.io/clients) 进行访问，这些客户端适用于许多编程语言。 每个客户端有自身的 API，用于通过 [Redis 命令](http://redis.io/commands)调用 Redis 缓存实例。\n\n由于客户端各不相同，因此 MSDN 上未提供统一的类引用，每个客户端都有自己的参考文档。 除了参考文档以外，还可以参阅多个教程，这些教程介绍了如何通过不同的语言和缓存客户端来开始使用 Azure Redis 缓存。 要访问这些教程，请参阅[如何使用 Azure Redis 缓存](https://docs.azure.cn/redis-cache/cache-dotnet-how-to-use-azure-redis-cache)，并单击文章顶部语言切换器中的所需语言。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
Azure Redis 缓存为何不像某些其他 Azure 服务一样提供 MSDN 类库参考？,Azure Redis 缓存基于流行的开源 Redis 缓存，可以通过各种 [Redis 客户端](http://redis.io/clients) 进行访问，这些客户端适用于许多编程语言。 每个客户端有自身的 API，用于通过 [Redis 命令](http://redis.io/commands)调用 Redis 缓存实例。\n\n由于客户端各不相同，因此 MSDN 上未提供统一的类引用，每个客户端都有自己的参考文档。 除了参考文档以外，还可以参阅多个教程，这些教程介绍了如何通过不同的语言和缓存客户端来开始使用 Azure Redis 缓存。 要访问这些教程，请参阅[如何使用 Azure Redis 缓存](https://docs.azure.cn/redis-cache/cache-dotnet-how-to-use-azure-redis-cache)，并单击文章顶部语言切换器中的所需语言。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
Azure Redis 缓存是否有本地模拟器？,Azure Redis 缓存没有本地模拟器，但可以在本地计算机上从 [Redis 命令行工具](https://github.com/MSOpenTech/redis/releases/) 运行 MSOpenTech 版本的 redis-server.exe 并连接到它，以获得与本地缓存模拟器相似的体验，如果需要，可以选择配置 [redis.conf](http://redis.io/topics/config) 文件，以更好地匹配联机 Azure Redis 缓存的[默认缓存设置](https://docs.azure.cn/redis-cache/cache-configure#default-redis-server-configuration)。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
Azure Redis 缓存有本地模拟器吗？,Azure Redis 缓存没有本地模拟器，但可以在本地计算机上从 [Redis 命令行工具](https://github.com/MSOpenTech/redis/releases/) 运行 MSOpenTech 版本的 redis-server.exe 并连接到它，以获得与本地缓存模拟器相似的体验，如果需要，可以选择配置 [redis.conf](http://redis.io/topics/config) 文件，以更好地匹配联机 Azure Redis 缓存的[默认缓存设置](https://docs.azure.cn/redis-cache/cache-configure#default-redis-server-configuration)。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
客户端为何与Azure Redis缓存断开连接？,下面是缓存断开连接的一些常见原因。\n\n*   客户端的原因\n\n    *   已重新部署客户端应用程序。\n    *   客户端应用程序执行了缩放操作。\n\n    *   对于云服务或 Web 应用，原因可能在于自动缩放。\n    *   客户端上的网络层已更改。\n    *   客户端中或客户端与服务器之间的网络节点中发生暂时性错误。\n    *   已达到带宽阈值限制。\n    *   占用大量 CPU 的操作花费了太长时间才完成。\n*   服务器端的原因\n\n    *   在标准缓存产品上，Azure Redis 缓存服务启动了从主节点到辅助节点的故障转移。\n    *   Azure 正在修补已部署缓存的实例\n\n    *   原因可能是 Redis 服务器更新或常规 VM 维护。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
应该将 Azure Redis 缓存放在哪个区域？,为了获得最佳性能并最大程度地降低延迟，请在缓存客户端应用程序所在的区域放置 Azure Redis 缓存。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
如何运行 Redis 命令？,可以使用 [Redis 命令](http://redis.io/commands#)中列出的任何命令，但 [Azure Redis 缓存中不支持的 Redis 命令](https://docs.azure.cn/redis-cache/cache-configure#redis-commands-not-supported-in-azure-redis-cache)所列的命令除外。 可以使用多个选项来运行 Redis 命令。\n\n*   如果采用标准或高级缓存，可以使用 [Redis 控制台](https://docs.azure.cn/redis-cache/cache-configure#redis-console)运行 Redis 命令。 Redis 控制台提供了一种在 Azure 门户中安全地运行 Redis 命令的方式。\n*   还可以使用 Redis 命令行工具。 若要使用这些工具，请执行以下步骤：\n*   下载 [Redis 命令行工具](https://github.com/MSOpenTech/redis/releases/)。\n*   使用 `redis-cli.exe`连接到缓存。 使用 -h 开关传入缓存终结点，使用 -a 传入密钥，如以下示例中所示：\n*   ``\n\nNote\n\nRedis 命令行工具对 SSL 端口不起作用，但是，可以[根据适用于 Redis 预览版的 ASP.NET 会话状态提供程序通告](http://blogs.msdn.com/b/webdev/archive/2014/05/12/announcing-asp-net-session-state-provider-for-redis-preview-release.aspx)中的说明，使用 `stunnel` 等实用程序安全地将这些工具连接到 SSL。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
如何监视 Azure 缓存的运行状况和性能？,"可以在 [Azure 门户](https://portal.azure.cn/)中监视 Azure Redis 缓存实例。 可以查看度量值、将度量值图表固定到启动板、自定义监视图表的日期和时间范围、在图表中添加和删除度量值，以及设置符合特定条件时发出的警报。 有关详细信息，请参阅 [Monitor Azure Redis Cache](https://docs.azure.cn/redis-cache/cache-how-to-monitor)（监视 Azure Redis 缓存）。\n\n借助这些工具，可以监视 Azure Redis 缓存实例的运行状况，以及管理缓存应用程序。 有关详细信息，请参阅[如何配置 Azure Redis 缓存](https://docs.azure.cn/redis-cache/cache-configure)的""支持和故障排除设置""部分。",redis cache,https://docs.azure.cn/redis-cache/cache-faq
可以将 Azure Redis 缓存用作 PHP 会话缓存吗?,可以将 Azure Redis 缓存用作 PHP 会话缓存。若要使用 Azure Redis 缓存作为 PHP 会话缓存，请在 `session.save_path` 中指定 Azure Redis 缓存实例的连接字符串。\n\n\nImportant\n\n使用 Azure Redis 缓存作为 PHP 会话缓存时，必须对用于连接到缓存的安全密钥进行 URL 编码，如以下示例所示：\n\n``\n\n如果未对密钥进行 URL 编码，可能会收到类似于以下消息的异常： `Failed to parse session.save_path`\n\n\n有关在 PhpRedis 客户端中使用 Redis 缓存作为 PHP 会话缓存的详细信息，请参阅 [PHP Session handler](https://github.com/phpredis/phpredis#php-session-handler)（PHP 会话处理程序）。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
是否可将 Azure Redis 缓存用作 PHP 会话缓存？,可以将 Azure Redis 缓存用作 PHP 会话缓存。若要使用 Azure Redis 缓存作为 PHP 会话缓存，请在 `session.save_path` 中指定 Azure Redis 缓存实例的连接字符串。\n\n\nImportant\n\n使用 Azure Redis 缓存作为 PHP 会话缓存时，必须对用于连接到缓存的安全密钥进行 URL 编码，如以下示例所示：\n\n``\n\n如果未对密钥进行 URL 编码，可能会收到类似于以下消息的异常： `Failed to parse session.save_path`\n\n\n有关在 PhpRedis 客户端中使用 Redis 缓存作为 PHP 会话缓存的详细信息，请参阅 [PHP Session handler](https://github.com/phpredis/phpredis#php-session-handler)（PHP 会话处理程序）。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
StackExchange.Redis 配置选项有什么作用？,有关 StackExchange.Redis 选项的详细详细，请参阅 [StackExchange.Redis 配置](https://stackexchange.github.io/StackExchange.Redis/Configuration)。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
哪种 Azure 缓存产品适合我？,有关如何选择 Azure 缓存产品，请参考[哪种 Azure 缓存产品适合我？](https://docs.azure.cn/redis-cache/cache-faq#which-azure-cache-offering-is-right-for-me),redis cache,https://docs.azure.cn/redis-cache/cache-faq
如何选择Azure 缓存产品？,有关如何选择 Azure 缓存产品，请参考[哪种 Azure 缓存产品适合我？](https://docs.azure.cn/redis-cache/cache-faq#which-azure-cache-offering-is-right-for-me),redis cache,https://docs.azure.cn/redis-cache/cache-faq
应使用哪种 Azure Redis 缓存产品和大小？,每个 Azure Redis 缓存产品/服务提供不同级别的大小、带宽、高可用性和 SLA 选项。具体如何选择请参阅[有关选择缓存产品的注意事项](https://docs.azure.cn/redis-cache/cache-faq#what-redis-cache-offering-and-size-should-i-use)。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
为何Azure Redis 缓存会出现超时？,超时发生在用来与 Redis 通信的客户端中。 将某个命令发送到 Redis 服务器后，该命令会排队，Redis 服务器最终会提取该命令并执行它。 但是，客户端在此过程中可能会超时，在这种情况下，会在调用端引发异常。 有关排查超时问题的详细信息，请参阅[客户端故障排除](https://docs.azure.cn/redis-cache/cache-how-to-troubleshoot#client-side-troubleshooting)和 [StackExchange.Redis 超时异常](https://docs.azure.cn/redis-cache/cache-how-to-troubleshoot#stackexchangeredis-timeout-exceptions)。,redis cache,https://docs.azure.cn/redis-cache/cache-faq
