Query,UTC DateTime,Response
如何订阅Azure,05/03/2018 06:10:37,"{""query"":""如何订阅Azure"",""intents"":[{""intent"":""Angry"",""score"":0.0420183279},{""intent"":""AreYouBot"",""score"":3.687642E-07},{""intent"":""GoodBye"",""score"":0.012855201},{""intent"":""Greetings"",""score"":0.0110503426},{""intent"":""None"",""score"":0.938890338},{""intent"":""Praise"",""score"":0.0418144278}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":4,""endIndex"":8,""resolution"":{""values"":[""Azure""]}}]}"
如何订阅azure的虚拟机,05/17/2018 10:32:26,"{""query"":""如何订阅azure的虚拟机"",""intents"":[{""intent"":""GoodBye"",""score"":0.000230049875},{""intent"":""Greetings"",""score"":1.85971828E-06},{""intent"":""None"",""score"":0.9999237}],""entities"":[{""entity"":""虚 拟 机"",""type"":""ms.service"",""startIndex"":10,""endIndex"":12,""resolution"":{""values"":[""Virtual machine""]}}]}"
虚拟机不能着正常启动,05/17/2018 03:59:01,"{""query"":""虚拟机不能着正常启动"",""intents"":[{""intent"":""GoodBye"",""score"":0.0001967826},{""intent"":""Greetings"",""score"":1.01559158E-06},{""intent"":""None"",""score"":0.999955654}],""entities"":[{""entity"":""虚 拟 机"",""type"":""ms.service"",""startIndex"":0,""endIndex"":2,""resolution"":{""values"":[""Virtual machine""]}}]}"
你傻掉了吗,05/17/2018 04:15:55,"{""query"":""你傻掉了吗"",""intents"":[{""intent"":""GoodBye"",""score"":0.010882956},{""intent"":""Greetings"",""score"":0.008656804},{""intent"":""None"",""score"":0.8741556}],""entities"":[]}"
内容分发网络,05/10/2018 00:22:35,"{""query"":""内容分发网络"",""intents"":[{""intent"":""Angry"",""score"":0.06863942},{""intent"":""AreYouBot"",""score"":9.763627E-07},{""intent"":""GoodBye"",""score"":0.0132438866},{""intent"":""Greetings"",""score"":0.0143676735},{""intent"":""None"",""score"":0.9189787},{""intent"":""Praise"",""score"":0.0643362}],""entities"":[]}"
vpn翻墙,05/07/2018 02:49:36,"{""query"":""vpn翻墙"",""intents"":[{""intent"":""Angry"",""score"":0.0369666},{""intent"":""AreYouBot"",""score"":2.60428038E-07},{""intent"":""GoodBye"",""score"":0.0342635736},{""intent"":""Greetings"",""score"":0.09600629},{""intent"":""None"",""score"":0.4155067},{""intent"":""Praise"",""score"":0.04187173}],""entities"":[]}"
在吗,05/09/2018 12:04:23,"{""query"":""在吗"",""intents"":[{""intent"":""Angry"",""score"":0.13272962},{""intent"":""AreYouBot"",""score"":0.000294602447},{""intent"":""GoodBye"",""score"":0.0372427329},{""intent"":""Greetings"",""score"":0.120738573},{""intent"":""None"",""score"":0.08745232},{""intent"":""Praise"",""score"":0.139718369}],""entities"":[]}"
hui s,05/17/2018 09:55:34,"{""query"":""hui s"",""intents"":[{""intent"":""GoodBye"",""score"":0.0253595989},{""intent"":""Greetings"",""score"":0.08419258},{""intent"":""None"",""score"":0.730914533}],""entities"":[]}"
AWS,05/09/2018 14:21:37,"{""query"":""AWS"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.08978281},{""intent"":""Greetings"",""score"":0.4444925},{""intent"":""None"",""score"":0.382229924},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
这是微信人工测试消息,05/17/2018 09:16:33,"{""query"":""这是微信人工测试消息"",""intents"":[{""intent"":""GoodBye"",""score"":0.0045202584},{""intent"":""Greetings"",""score"":0.0001987429},{""intent"":""None"",""score"":0.985764742}],""entities"":[]}"
这是微信人工测试消息,05/17/2018 09:15:44,"{""query"":""这是微信人工测试消息"",""intents"":[{""intent"":""GoodBye"",""score"":0.0045202584},{""intent"":""Greetings"",""score"":0.0001987429},{""intent"":""None"",""score"":0.985764742}],""entities"":[]}"
这是微信人工测试消息,05/17/2018 09:16:48,"{""query"":""这是微信人工测试消息"",""intents"":[{""intent"":""GoodBye"",""score"":0.0045202584},{""intent"":""Greetings"",""score"":0.0001987429},{""intent"":""None"",""score"":0.985764742}],""entities"":[]}"
这是微信人工测试消息,05/17/2018 09:15:59,"{""query"":""这是微信人工测试消息"",""intents"":[{""intent"":""GoodBye"",""score"":0.0045202584},{""intent"":""Greetings"",""score"":0.0001987429},{""intent"":""None"",""score"":0.985764742}],""entities"":[]}"
什么是azure啊,05/16/2018 21:18:06,"{""query"":""什么是azure啊"",""intents"":[{""intent"":""GoodBye"",""score"":0.008069844},{""intent"":""Greetings"",""score"":0.0209971815},{""intent"":""None"",""score"":0.8287057}],""entities"":[]}"
虚拟机远程链接,05/18/2018 03:57:30,"{""query"":""虚拟机远程链接"",""intents"":[{""intent"":""GoodBye"",""score"":0.000304983754},{""intent"":""Greetings"",""score"":4.403744E-06},{""intent"":""None"",""score"":0.9999113}],""entities"":[{""entity"":""虚 拟 机"",""type"":""ms.service"",""startIndex"":0,""endIndex"":2,""resolution"":{""values"":[""Virtual machine""]}}]}"
！！！,05/10/2018 12:57:25,"{""query"":""！！！"",""intents"":[{""intent"":""Angry"",""score"":0.103109762},{""intent"":""AreYouBot"",""score"":0.00589303253},{""intent"":""GoodBye"",""score"":0.0116207255},{""intent"":""Greetings"",""score"":0.007733483},{""intent"":""None"",""score"":0.0832835},{""intent"":""Praise"",""score"":0.126317427}],""entities"":[]}"
虚拟机链接失败,05/10/2018 05:59:33,"{""query"":""虚拟机链接失败"",""intents"":[{""intent"":""Angry"",""score"":0.0223343745},{""intent"":""AreYouBot"",""score"":0.014243775},{""intent"":""GoodBye"",""score"":0.000339619641},{""intent"":""Greetings"",""score"":3.11627514E-06},{""intent"":""None"",""score"":0.970512569},{""intent"":""Praise"",""score"":0.0153553914}],""entities"":[{""entity"":""虚 拟 机"",""type"":""ms.service"",""startIndex"":0,""endIndex"":2,""resolution"":{""values"":[""virtual machine""]}}]}"
怎么开发票,05/09/2018 10:13:33,"{""query"":""怎么开发票"",""intents"":[{""intent"":""Angry"",""score"":0.0716458559},{""intent"":""AreYouBot"",""score"":4.25003947E-07},{""intent"":""GoodBye"",""score"":0.0151084075},{""intent"":""Greetings"",""score"":0.01974452},{""intent"":""None"",""score"":0.8701434},{""intent"":""Praise"",""score"":0.058986526}],""entities"":[]}"
storage价格怎样,05/06/2018 08:48:08,"{""query"":""storage价格怎样"",""intents"":[{""intent"":""Angry"",""score"":0.0339484625},{""intent"":""AreYouBot"",""score"":3.16094344E-07},{""intent"":""GoodBye"",""score"":0.0215566289},{""intent"":""Greetings"",""score"":0.0388978943},{""intent"":""None"",""score"":0.5997457},{""intent"":""Praise"",""score"":0.0341041274}],""entities"":[]}"
虚拟机连不上了,05/10/2018 04:23:46,"{""query"":""虚拟机连不上了"",""intents"":[{""intent"":""Angry"",""score"":0.0330906026},{""intent"":""AreYouBot"",""score"":0.0194318164},{""intent"":""GoodBye"",""score"":0.000402839738},{""intent"":""Greetings"",""score"":4.21240975E-06},{""intent"":""None"",""score"":0.9571564},{""intent"":""Praise"",""score"":0.008128019}],""entities"":[{""entity"":""虚 拟 机"",""type"":""ms.service"",""startIndex"":0,""endIndex"":2,""resolution"":{""values"":[""virtual machine""]}}]}"
Windows VM 价格,05/10/2018 02:46:09,"{""query"":""Windows VM 价格"",""intents"":[{""intent"":""Angry"",""score"":0.006067094},{""intent"":""AreYouBot"",""score"":0.00191159628},{""intent"":""GoodBye"",""score"":0.0107415272},{""intent"":""Greetings"",""score"":0.00671720458},{""intent"":""None"",""score"":0.6661197},{""intent"":""Praise"",""score"":0.00395990536}],""entities"":[]}"
Azure账单,05/17/2018 07:38:26,"{""query"":""Azure账单"",""intents"":[{""intent"":""GoodBye"",""score"":0.0007808537},{""intent"":""Greetings"",""score"":0.000125110062},{""intent"":""None"",""score"":0.9994218}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":0,""endIndex"":4,""resolution"":{""values"":[""Azure""]}}]}"
5分,05/09/2018 04:03:08,"{""query"":""5分"",""intents"":[{""intent"":""Angry"",""score"":0.165628642},{""intent"":""AreYouBot"",""score"":2.52831228E-06},{""intent"":""GoodBye"",""score"":0.0379662327},{""intent"":""Greetings"",""score"":0.124236181},{""intent"":""None"",""score"":0.117714904},{""intent"":""Praise"",""score"":0.1563759}],""entities"":[]}"
傻蛋,05/10/2018 00:35:58,"{""query"":""傻蛋"",""intents"":[{""intent"":""Angry"",""score"":0.8639283},{""intent"":""AreYouBot"",""score"":1.16014448E-07},{""intent"":""GoodBye"",""score"":0.0315354764},{""intent"":""Greetings"",""score"":0.07408269},{""intent"":""None"",""score"":0.04890227},{""intent"":""Praise"",""score"":0.0762330443}],""entities"":[]}"
流量管理,05/10/2018 06:10:20,"{""query"":""流量管理"",""intents"":[{""intent"":""Angry"",""score"":0.113586},{""intent"":""AreYouBot"",""score"":0.008603698},{""intent"":""GoodBye"",""score"":0.008537952},{""intent"":""Greetings"",""score"":0.0027192526},{""intent"":""None"",""score"":0.119041115},{""intent"":""Praise"",""score"":0.102960795}],""entities"":[]}"
software load banlancer,05/17/2018 04:17:18,"{""query"":""software load banlancer"",""intents"":[{""intent"":""GoodBye"",""score"":0.01780135},{""intent"":""Greetings"",""score"":0.0293300878},{""intent"":""None"",""score"":0.767223}],""entities"":[]}"
费用,05/11/2018 05:40:44,"{""query"":""费用"",""intents"":[{""intent"":""Angry"",""score"":0.0802051052},{""intent"":""AreYouBot"",""score"":0.00320144487},{""intent"":""GoodBye"",""score"":0.0172196086},{""intent"":""Greetings"",""score"":0.0292381849},{""intent"":""None"",""score"":0.0535180271},{""intent"":""Praise"",""score"":0.158927128}],""entities"":[]}"
费用,05/11/2018 09:00:02,"{""query"":""费用"",""intents"":[{""intent"":""Angry"",""score"":0.0802051052},{""intent"":""AreYouBot"",""score"":0.00320144487},{""intent"":""GoodBye"",""score"":0.0172196086},{""intent"":""Greetings"",""score"":0.0292381849},{""intent"":""None"",""score"":0.0535180271},{""intent"":""Praise"",""score"":0.158927128}],""entities"":[]}"
Azure,05/17/2018 05:13:32,"{""query"":""Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0019974655},{""intent"":""Greetings"",""score"":0.00360396039},{""intent"":""None"",""score"":0.996071}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":0,""endIndex"":4,""resolution"":{""values"":[""Azure""]}}]}"
啦啦,05/11/2018 08:53:00,"{""query"":""啦啦"",""intents"":[{""intent"":""Angry"",""score"":0.09087147},{""intent"":""AreYouBot"",""score"":0.00361347967},{""intent"":""GoodBye"",""score"":0.0172620285},{""intent"":""Greetings"",""score"":0.0292999223},{""intent"":""None"",""score"":0.0516429655},{""intent"":""Praise"",""score"":0.162965789}],""entities"":[]}"
啦啦,05/11/2018 08:52:00,"{""query"":""啦啦"",""intents"":[{""intent"":""Angry"",""score"":0.09087147},{""intent"":""AreYouBot"",""score"":0.00361347967},{""intent"":""GoodBye"",""score"":0.0172620285},{""intent"":""Greetings"",""score"":0.0292999223},{""intent"":""None"",""score"":0.0516429655},{""intent"":""Praise"",""score"":0.162965789}],""entities"":[]}"
你是机器人么,05/09/2018 07:02:57,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0455467962},{""intent"":""AreYouBot"",""score"":0.9999881},{""intent"":""GoodBye"",""score"":0.0116380043},{""intent"":""Greetings"",""score"":0.01988917},{""intent"":""None"",""score"":0.0452679},{""intent"":""Praise"",""score"":0.0357236937}],""entities"":[]}"
你是机器人么,05/10/2018 06:08:17,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0161911417},{""intent"":""AreYouBot"",""score"":0.9482418},{""intent"":""GoodBye"",""score"":0.002483115},{""intent"":""Greetings"",""score"":0.00128137262},{""intent"":""None"",""score"":0.0127025563},{""intent"":""Praise"",""score"":0.00763678364}],""entities"":[]}"
你是机器人么,05/09/2018 07:03:28,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0455467962},{""intent"":""AreYouBot"",""score"":0.9999881},{""intent"":""GoodBye"",""score"":0.0116380043},{""intent"":""Greetings"",""score"":0.01988917},{""intent"":""None"",""score"":0.0452679},{""intent"":""Praise"",""score"":0.0357236937}],""entities"":[]}"
你是机器人么,05/09/2018 09:22:58,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0455467962},{""intent"":""AreYouBot"",""score"":0.9999881},{""intent"":""GoodBye"",""score"":0.0116380043},{""intent"":""Greetings"",""score"":0.01988917},{""intent"":""None"",""score"":0.0452679},{""intent"":""Praise"",""score"":0.0357236937}],""entities"":[]}"
你是机器人么,05/09/2018 07:03:12,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0455467962},{""intent"":""AreYouBot"",""score"":0.9999881},{""intent"":""GoodBye"",""score"":0.0116380043},{""intent"":""Greetings"",""score"":0.01988917},{""intent"":""None"",""score"":0.0452679},{""intent"":""Praise"",""score"":0.0357236937}],""entities"":[]}"
你是机器人么,05/07/2018 03:35:03,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0455467962},{""intent"":""AreYouBot"",""score"":0.9999881},{""intent"":""GoodBye"",""score"":0.0116380043},{""intent"":""Greetings"",""score"":0.01988917},{""intent"":""None"",""score"":0.0452679},{""intent"":""Praise"",""score"":0.0357236937}],""entities"":[]}"
你是机器人么,05/07/2018 08:34:05,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0455467962},{""intent"":""AreYouBot"",""score"":0.9999881},{""intent"":""GoodBye"",""score"":0.0116380043},{""intent"":""Greetings"",""score"":0.01988917},{""intent"":""None"",""score"":0.0452679},{""intent"":""Praise"",""score"":0.0357236937}],""entities"":[]}"
你是机器人么,05/09/2018 07:03:12,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0455467962},{""intent"":""AreYouBot"",""score"":0.9999881},{""intent"":""GoodBye"",""score"":0.0116380043},{""intent"":""Greetings"",""score"":0.01988917},{""intent"":""None"",""score"":0.0452679},{""intent"":""Praise"",""score"":0.0357236937}],""entities"":[]}"
你是机器人么,05/10/2018 07:53:41,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0161911417},{""intent"":""AreYouBot"",""score"":0.9482418},{""intent"":""GoodBye"",""score"":0.002483115},{""intent"":""Greetings"",""score"":0.00128137262},{""intent"":""None"",""score"":0.0127025563},{""intent"":""Praise"",""score"":0.00763678364}],""entities"":[]}"
你是机器人么,05/09/2018 07:02:26,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0455467962},{""intent"":""AreYouBot"",""score"":0.9999881},{""intent"":""GoodBye"",""score"":0.0116380043},{""intent"":""Greetings"",""score"":0.01988917},{""intent"":""None"",""score"":0.0452679},{""intent"":""Praise"",""score"":0.0357236937}],""entities"":[]}"
你是机器人么,05/10/2018 06:08:01,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0161911417},{""intent"":""AreYouBot"",""score"":0.9482418},{""intent"":""GoodBye"",""score"":0.002483115},{""intent"":""Greetings"",""score"":0.00128137262},{""intent"":""None"",""score"":0.0127025563},{""intent"":""Praise"",""score"":0.00763678364}],""entities"":[]}"
你是机器人么,05/10/2018 09:50:11,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0161911417},{""intent"":""AreYouBot"",""score"":0.9482418},{""intent"":""GoodBye"",""score"":0.002483115},{""intent"":""Greetings"",""score"":0.00128137262},{""intent"":""None"",""score"":0.0127025563},{""intent"":""Praise"",""score"":0.00763678364}],""entities"":[]}"
你是机器人么,05/02/2018 06:21:24,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0455467962},{""intent"":""AreYouBot"",""score"":0.9999881},{""intent"":""GoodBye"",""score"":0.0116380043},{""intent"":""Greetings"",""score"":0.01988917},{""intent"":""None"",""score"":0.0452679},{""intent"":""Praise"",""score"":0.0357236937}],""entities"":[]}"
你是机器人么,05/10/2018 06:08:32,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0161911417},{""intent"":""AreYouBot"",""score"":0.9482418},{""intent"":""GoodBye"",""score"":0.002483115},{""intent"":""Greetings"",""score"":0.00128137262},{""intent"":""None"",""score"":0.0127025563},{""intent"":""Praise"",""score"":0.00763678364}],""entities"":[]}"
你是机器人么,05/10/2018 06:08:01,"{""query"":""你是机器人么"",""intents"":[{""intent"":""Angry"",""score"":0.0161911417},{""intent"":""AreYouBot"",""score"":0.9482418},{""intent"":""GoodBye"",""score"":0.002483115},{""intent"":""Greetings"",""score"":0.00128137262},{""intent"":""None"",""score"":0.0127025563},{""intent"":""Praise"",""score"":0.00763678364}],""entities"":[]}"
Redis多少钱,05/10/2018 03:28:39,"{""query"":""Redis多少钱"",""intents"":[{""intent"":""Angry"",""score"":0.0120615084},{""intent"":""AreYouBot"",""score"":0.00265847868},{""intent"":""GoodBye"",""score"":0.0102030486},{""intent"":""Greetings"",""score"":0.00550459372},{""intent"":""None"",""score"":0.51204735},{""intent"":""Praise"",""score"":0.008606713}],""entities"":[]}"
hadoop支持spark吗,05/07/2018 10:02:32,"{""query"":""hadoop支持spark吗"",""intents"":[{""intent"":""Angry"",""score"":0.0171042383},{""intent"":""AreYouBot"",""score"":1.196778E-06},{""intent"":""GoodBye"",""score"":0.013758054},{""intent"":""Greetings"",""score"":0.0108583132},{""intent"":""None"",""score"":0.9741121},{""intent"":""Praise"",""score"":0.0198751446}],""entities"":[{""entity"":""hadoop"",""type"":""ms.service"",""startIndex"":0,""endIndex"":5,""resolution"":{""values"":[""HDInsight""]}}]}"
