title,source,ms.service
 将 Excel 连接到 SQL 数据库 | Microsoft Docs,kcCategory.csv, sql-database
 使用 .NET (C#) 连接到 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 使用 Java 连接到 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 使用 Node.js 连接 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 使用 PHP 连接到 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 使用 Python 连接到 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 使用 Ruby 连接 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 SSMS：在 Azure SQL 数据库中进行连接和数据查询 | Microsoft Docs,kcCategory.csv, sql-database
 VS Code：在 Azure SQL 数据库中进行连接和数据查询 | Microsoft Docs,kcCategory.csv, sql-database
 使用 C# 查询连接到 SQL 数据库 | Azure,kcCategory.csv, sql-database
 修复 SQL 连接错误和暂时性错误 | Azure,kcCategory.csv, sql-database
 AAD 身份验证：Azure SQL 数据库防火墙、身份验证和访问权限 | Azure,kcCategory.csv, sql-database
 SQL 身份验证：Azure SQL 数据库防火墙、身份验证和访问权限 | Azure,kcCategory.csv, sql-database
 授予到 Azure SQL 数据库的访问权限 | Azure,kcCategory.csv, sql-database
 复制 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 创建 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 创建 Azure SQL 数据库服务器 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库客户实现技术 | Microsoft 文档,kcCategory.csv, sql-database
 设计你的第一个 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 多租户 SaaS 应用程序与 Azure SQL 数据库的设计模式 | Azure,kcCategory.csv, sql-database
 云灾难恢复解决方案 - SQL 数据库活动异地复制 | Azure,kcCategory.csv, sql-database
 使用 C 和 C++ 连接到 SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 用于 SQL 数据库的非 1433 端口 | Azure,kcCategory.csv, sql-database
 使用 .NET (C#) 连接到 SQL 数据库 | Azure,kcCategory.csv, sql-database
 SQL 错误代码 - 数据库连接错误 | Azure,kcCategory.csv, sql-database
 SQL 数据库开发概述 | Azure,kcCategory.csv, sql-database
 在 Windows上使用 PHP 连接到 SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 SQL 数据库灾难恢复演练,kcCategory.csv, sql-database
 使用 SQL 数据库异地复制设计灾难恢复云解决方案 | Azure,kcCategory.csv, sql-database
 SQL 数据库灾难恢复,kcCategory.csv, sql-database
 Azure 门户：SQL 数据库动态数据屏蔽 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库动态数据掩码 | Microsoft docs,kcCategory.csv, sql-database
 迁移要扩大的现有数据库 | Azure,kcCategory.csv, sql-database
 构建可缩放的云数据库 | Azure,kcCategory.csv, sql-database
 分片映射管理器的性能计数器,kcCategory.csv, sql-database
 使用恢复管理器解决分片映射问题 | Azure,kcCategory.csv, sql-database
 使用 C# 创建弹性数据库池 | Azure,kcCategory.csv, sql-database
 使用 Azure 门户创建新的弹性池 | Azure,kcCategory.csv, sql-database
 使用 PowerShell 创建新的弹性数据库池 | Azure,kcCategory.csv, sql-database
 用于识别适用于池的单一数据库的 Powershell 脚本,kcCategory.csv, sql-database
 何时使用弹性池？,kcCategory.csv, sql-database
 使用 C# 监视和管理弹性数据库池 | Azure,kcCategory.csv, sql-database
 使用 Azure 门户监视和管理弹性数据库池 | Azure,kcCategory.csv, sql-database
 管理弹性数据库池 (PowerShell) | Azure,kcCategory.csv, sql-database
 使用 T-SQL 创建 Azure SQL 数据库或将其移入弹性池 | Azure,kcCategory.csv, sql-database
 SQL 数据库弹性池价格和性能,kcCategory.csv, sql-database
 什么是弹性池？ 管理多个 SQL 数据库 - Azure | Microsoft 文档,kcCategory.csv, sql-database
 跨数据库查询（垂直分区）入门 | Azure,kcCategory.csv, sql-database
 跨已扩展的云数据库（水平分区）进行报告 | Azure,kcCategory.csv, sql-database
 跨已扩展的云数据库进行报告（预览）| Azure,kcCategory.csv, sql-database
 Azure SQL 数据库弹性数据库查询概述 | Azure,kcCategory.csv, sql-database
 跨具有不同架构的云数据库进行查询 | Azure,kcCategory.csv, sql-database
 使用弹性数据库工具添加分片 | Azure,kcCategory.csv, sql-database
 部署拆分/合并服务 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库数据相关路由 | Azure,kcCategory.csv, sql-database
 Azure SQL 弹性缩放常见问题 | Azure,kcCategory.csv, sql-database
 弹性数据库工具入门,kcCategory.csv, sql-database
 弹性数据库工具词汇表 | Azure,kcCategory.csv, sql-database
 扩展 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 管理弹性数据库客户端库中的凭据 | Azure,kcCategory.csv, sql-database
 多分片查询 | Azure,kcCategory.csv, sql-database
 在扩大云数据库之间移动数据 | Azure,kcCategory.csv, sql-database
 分片映射管理 | Azure,kcCategory.csv, sql-database
 拆分/合并安全配置 | Azure,kcCategory.csv, sql-database
 升级到最新的弹性数据库客户端库 | Microsoft 文档,kcCategory.csv, sql-database
 将弹性数据库客户端库与实体框架配合使用 | Microsoft 文档,kcCategory.csv, sql-database
 将弹性数据库客户端库与 Dapper 配合使用 | Azure,kcCategory.csv, sql-database
 具有弹性数据库工具和行级安全性的多租户应用程序,kcCategory.csv, sql-database
 跨云数据库的分布式事务,kcCategory.csv, sql-database
 浏览 Azure SQL 数据库教程 | Azure,kcCategory.csv, sql-database
 将 Azure SQL 数据库导出到 BACPAC 文件 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库常见问题解答 | Microsoft Docs,kcCategory.csv, sql-database
 Azure SQL 数据库功能概述 | Microsoft 文档,kcCategory.csv, sql-database
 Azure SQL 数据库防火墙规则 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库的一般性限制和指导原则,kcCategory.csv, sql-database
 使用 Azure 门户为 Azure SQL 数据库启动计划内或计划外故障转移 | Azure,kcCategory.csv, sql-database
 使用 Transact-SQL 为 Azure SQL 数据库启动计划内或计划外故障转移 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库的活动异地复制,kcCategory.csv, sql-database
 Azure 门户：SQL 数据库异地复制 | Microsoft Docs,kcCategory.csv, sql-database
 如何在将数据库还原到新的服务器或将数据库故障转移到辅助数据库副本后进行安全管理 | Azure,kcCategory.csv, sql-database
 使用 Transact-SQL 为 Azure SQL 数据库配置异地复制 | Azure,kcCategory.csv, sql-database
 Azure 门户：从异地冗余备份还原 SQL 数据库 | Azure,kcCategory.csv, sql-database
 Azure 门户：备份和还原 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 开始使用 Azure SQL 数据库的备份和还原进行数据保护和恢复 | Azure,kcCategory.csv, sql-database
 Azure CLI：创建 SQL 数据库 | Azure,kcCategory.csv, sql-database
 试用 SQL 数据库：使用 C# 创建 SQL 数据库 | Azure,kcCategory.csv, sql-database
 Azure 门户：创建 SQL 数据库 | Azure,kcCategory.csv, sql-database
 Azure PowerShell：创建 SQL 数据库 | Azure,kcCategory.csv, sql-database
 SQL 数据库教程：安全性入门,kcCategory.csv, sql-database
 SQL 数据库 s 数据同步入门,kcCategory.csv, sql-database
 Azure SQL 数据库提供安全和保护,kcCategory.csv, sql-database
 Azure SQL 数据库案例研究 - Daxko/CSI | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库案例研究 - GEP | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库案例研究 - Snelstart | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库案例研究 - Umbraco | Azure,kcCategory.csv, sql-database
 导入 BACPAC 文件以创建 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 监视 XTP 内存中存储 | Azure,kcCategory.csv, sql-database
 使用 Azure 门户创建 SQL 数据库警报 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库 JSON 功能 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库会自行学习和进行适应性调整,kcCategory.csv, sql-database
 用于 SQL 数据库的连接库 | Azure,kcCategory.csv, sql-database
 将数据从 CSV 文件载入 Azure SQL 数据库 (bcp) | Azure,kcCategory.csv, sql-database
 云灾难恢复解决方案 - SQL 数据库活动异地复制 | Azure,kcCategory.csv, sql-database
 使用 Azure 自动化管理 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 使用 SSMS 管理 SQL 数据库 | Azure,kcCategory.csv, sql-database
 Azure SQL 登录名和用户 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库管理和开发工具 | Microsoft Docs,kcCategory.csv, sql-database
 使用 Azure 门户管理 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 使用 PowerShell 管理 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 Azure 门户：创建和管理 Azure SQL 数据库服务器 | Azure,kcCategory.csv, sql-database
 将 SQL Server DB 迁移到 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 使用动态管理视图监视 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 在 Azure SQL 数据库中操作查询存储,kcCategory.csv, sql-database
 Azure SQL 数据库概述 | Azure,kcCategory.csv, sql-database
 SQL (PaaS) 数据库与VM 上云中的 SQL Server (IaaS) | Azure,kcCategory.csv, sql-database
 单一数据库的 Azure SQL 数据库性能 | Microsoft 文档,kcCategory.csv, sql-database
 Azure SQL 数据库性能见解 | Azure,kcCategory.csv, sql-database
 适用于 SQL 数据库的 Azure PowerShell 示例 | Microsoft 文档,kcCategory.csv, sql-database
 Azure SQL 数据库数据保护概述 | Azure,kcCategory.csv, sql-database
 Azure 分析的公共数据集 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库 Query Performance Insight,kcCategory.csv, sql-database
 从备份还原 Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库资源限制 | Microsoft 文档,kcCategory.csv, sql-database
 Azure 门户：还原 Azure SQL 数据库 | Microsoft Docs,kcCategory.csv, sql-database
 Azure SQL 数据库动态缩放规模,kcCategory.csv, sql-database
 更改 Azure SQL 数据库的服务层和性能级别,kcCategory.csv, sql-database
 Azure SQL 数据库安全指导原则和限制 | Azure,kcCategory.csv, sql-database
 SQL 数据库安全概述 | Azure,kcCategory.csv, sql-database
 SQL 数据库安全性概述,kcCategory.csv, sql-database
 Azure SQL 数据库逻辑服务器概述 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库的定价层建议,kcCategory.csv, sql-database
 SQL 数据库性能：服务层 | Microsoft Docs,kcCategory.csv, sql-database
 在 Azure SQL 数据库中监视数据库性能 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库解决方案快速入门 | Azure,kcCategory.csv, sql-database
 配置多重身份验证 - Azure SQL | Azure,kcCategory.csv, sql-database
 多重身份验证 - Azure SQL | Azure,kcCategory.csv, sql-database
 什么是 Azure SQL 数据库服务？ | Microsoft Docs,kcCategory.csv, sql-database
 使用保留策略管理临时表中的历史数据 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库中的临时表入门 | Azure,kcCategory.csv, sql-database
 SQL 数据库威胁检测入门,kcCategory.csv, sql-database
 威胁检测 - Azure SQL 数据库 | Azure,kcCategory.csv, sql-database
 解析 T-SQL 差异 - 迁移 - Azure SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 排查 Azure SQL 数据库的备份和还原问题,kcCategory.csv, sql-database
 排查 Azure SQL 数据库的常见连接问题,kcCategory.csv, sql-database
 服务器上的数据库当前不可用，请连接到 SQL 数据库 | Azure,kcCategory.csv, sql-database
 在服务器之间或订阅之间移动数据库，以及将数据库移入和移出 Azure。,kcCategory.csv, sql-database
 SQL 数据库性能优化提示 | Azure,kcCategory.csv, sql-database
 如何执行管理任务，例如重置管理员密码 | Azure,kcCategory.csv, sql-database
 使用 Azure 门户升级到 Azure SQL 数据库 V12 | Azure,kcCategory.csv, sql-database
 使用 PowerShell 升级到 Azure SQL 数据库 V12 | Azure,kcCategory.csv, sql-database
 如何使用批处理来改善 Azure SQL 数据库应用程序的性能,kcCategory.csv, sql-database
 规划升级到 SQL 数据库 V12 | Azure,kcCategory.csv, sql-database
 SQL 数据库 V12 中的新增功能 | Azure,kcCategory.csv, sql-database
 查看服务生成的 Azure SQL 数据库备份的最早还原点 | Azure,kcCategory.csv, sql-database
 查看和更新 Azure SQL 数据库及其设置 | Azure,kcCategory.csv, sql-database
 查看和更新 Azure SQL 数据库服务器及其设置 | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库 Web 和企业版停用常见问题 | Azure,kcCategory.csv, sql-database
 SQL 数据库：什么是 DTU？ | Azure,kcCategory.csv, sql-database
 Azure SQL 数据库在你的环境中正常工作,kcCategory.csv, sql-database
 SQL 数据库的 XEvent 事件文件代码 | Azure,kcCategory.csv, sql-database
 SQL 数据库的 XEvent 环形缓冲区代码 | Azure,kcCategory.csv, sql-database
 SQL 数据库中的扩展事件 | Azure,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 配置数据库审核和威胁检测 | Microsoft 文档,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 将 SQL 数据库复制到新服务器 | Microsoft 文档,kcCategory.csv, sql-database
 Azure CLI 脚本 - 创建 SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 创建 SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 导入 bacpac SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 Azure CLI 脚本 - 监视和缩放单个 SQL 数据库 | Azure,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 监视和缩放单个 SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 监视和缩放 SQL 弹性池 | Microsoft 文档,kcCategory.csv, sql-database
 Azure CLI 脚本 - 移动 SQL 数据库和弹性池 | Azure,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 移动 SQL 数据库和弹性池 | Microsoft 文档,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 还原 SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 Azure CLI 脚本 - 缩放弹性池 | Azure,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 设置异地复制 - 单个 SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 Azure PowerShell 脚本 - 设置异地复制 - 入池 SQL 数据库 | Microsoft 文档,kcCategory.csv, sql-database
 备份启用了延伸的数据库 | Azure,kcCategory.csv, sql-server-stretch-database
 禁用 Stretch Database 和移回远程数据 | Azure,kcCategory.csv, sql-server-stretch-database
 为数据库启用 Stretch Database | Azure,kcCategory.csv, sql-server-stretch-database
 为表启用 Stretch Database | Azure,kcCategory.csv, sql-server-stretch-database
 为 Stretch Database 启用透明数据加密 - Azure | Azure,kcCategory.csv, sql-server-stretch-database
 标识 Stretch Database 的数据库和表 - Azure | Azure,kcCategory.csv, sql-server-stretch-database
 有关 SQL Server Stretch Database 服务的所有主题 | Azure,kcCategory.csv, sql-server-stretch-database
 Stretch Database 的限制 | Azure,kcCategory.csv, sql-server-stretch-database
 SQL Server Stretch Database的管理和故障排除 | Azure,kcCategory.csv, sql-server-stretch-database
 数据迁移的监视和故障排除（延伸数据库）| Azure,kcCategory.csv, sql-server-stretch-database
 将冷数据存档到 Azure - Stretch Database | Azure,kcCategory.csv, sql-server-stretch-database
 暂停和恢复数据迁移（SQL Server Stretch Database）| Azure,kcCategory.csv, sql-server-stretch-database
 选择要针对 Stretch Database 进行迁移的行 - Azure | Azure,kcCategory.csv, sql-server-stretch-database
 还原已启用延伸的数据库 | Azure,kcCategory.csv, sql-server-stretch-database
 为 Stretch Database TSQL 启用透明数据加密 - Azure | Azure,kcCategory.csv, sql-server-stretch-database
 通过运行“为数据库启用延伸向导”开始操作 | Azure,kcCategory.csv, sql-server-stretch-database
 使用 Azure 自动化管理 Azure 存储,kcCategory.csv, storage
 关于 Azure Linux VM 的磁盘和 VHD | Azure,kcCategory.csv, storage
 关于 Azure Windows VM 的磁盘和 VHD | Azure,kcCategory.csv, storage
 使用 Azure 存储分析收集日志和指标数据 | Azure,kcCategory.csv, storage
