Question,Answer,URL,ms.service,keywords
Azure 事件中心事件的最长保留期有多久？,Azure 事件中心标准目前支持的最长保留期为 7 天。 请注意，事件中心并不是永久性的数据存储区。 大于 24 小时的保留期适用于将事件流重播到相同系统中的情形；例如，为了基于现有数据来培训或验证新机器学习模型。 如果需要将消息保留 7 天以上，那么启用事件中心的[事件中心捕获](https://docs.azure.cn/zh-cn/event-hubs/event-hubs-capture-overview)功能，可将数据从事件中心拉取到选定的存储帐户。 启用捕获功能会基于购买的吞吐量单位进行计价。,https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
是否可以使用单个 AMQP 连接来与多个 Azure 事件中心相互收发数据？,可以使用单个 AMQP 连接来与多个 Azure 事件中心相互收发数据，但前提是所有事件中心都在同一个命名空间中。,https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
Azure 事件中心捕获是如何计费？,命名空间中的任何事件中心启用了捕获选项时，即可启用捕获功能。Azure 事件中心捕获按所购买的吞吐量单位以小时计费。 当吞吐量单位计数增加或减少时，事件中心捕获计费将在整个小时增量中反映这些变化。 有关事件中心捕获计费的详细信息，请参阅[事件中心定价信息](https://www.azure.cn/pricing/details/event-hubs/),https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
我可以在哪里找到Azure 事件中心更多定价信息？,有关 Azure 事件中心定价的完整信息，请参阅[事件中心定价详细信息](https://www.azure.cn/pricing/details/event-hubs/),https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
Azure 事件中心生成的异常有哪些，建议采取什么操作？,有关可能的 Azure 事件中心异常的列表，请参阅[异常概述](https://docs.azure.cn/event-hubs/event-hubs-messaging-exceptions),https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
中转连接费用是否适用于 Azure 事件中心？,连接费用只在使用 AMQP 协议时适用。 使用 HTTP 发送事件没有连接费用，无论发送系统或设备的数量是多少。 如果计划使用 AMQP（例如，为了实现更高效的事件流式传输，或者为了对 IoT 命令和控制方案启用双向通信），请参阅[事件中心定价信息](https://www.azure.cn/pricing/details/event-hubs/)页，了解有关每个服务层中包括多少连接的详细信息。,https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
Azure 事件中心基本和标准这两种服务层有什么区别？,"Azure 事件中心标准层提供的功能超出了基本层中提供的功能。 以下功能是标准层附带的：
 *   更长的事件保留期
 *   其他中转连接，对于超出包含的数量的部分收取超额费用
 *   多于单个使用者组
 *   [捕获](https://docs.azure.cn/zh-cn/event-hubs/event-hubs-capture-overview)
有关定价层的详细信息（包括专用事件中心），请参阅[事件中心定价详细信息](https://www.azure.cn/pricing/details/event-hubs/)",https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
事件中心基本和标准这两种服务层有什么不同？,"Azure 事件中心标准层提供的功能超出了基本层中提供的功能。 以下功能是标准层附带的：
 *   更长的事件保留期
 *   其他中转连接，对于超出包含的数量的部分收取超额费用
 *   多于单个使用者组
 *   [捕获](https://docs.azure.cn/zh-cn/event-hubs/event-hubs-capture-overview)
有关定价层的详细信息（包括专用事件中心），请参阅[事件中心定价详细信息](https://www.azure.cn/pricing/details/event-hubs/)",https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
怎样强制实施 Azure 事件中心吞吐量单元？,"如果某个命名空间中所有事件中心间的总入口吞吐量或总入口事件率超过了聚合吞吐量单位限额，发送方会受到限制，并会收到指明已超出入口配额的错误信息。
如果某个命名空间中所有事件中心间的总出口吞吐量或总出口事件率超过了聚合吞吐量单位限额，接收方会受到限制，并会收到指明已超出出口配额的错误信息。 入口和出口配额是分开强制实施的，因此，任何发送方都不会使事件耗用速度减慢，并且接收方也无法阻止事件发送到事件中心。",https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
怎样强制实施事件中心吞吐量单元？,"如果某个命名空间中所有事件中心间的总入口吞吐量或总入口事件率超过了聚合吞吐量单位限额，发送方会受到限制，并会收到指明已超出入口配额的错误信息。
如果某个命名空间中所有事件中心间的总出口吞吐量或总出口事件率超过了聚合吞吐量单位限额，接收方会受到限制，并会收到指明已超出出口配额的错误信息。 入口和出口配额是分开强制实施的，因此，任何发送方都不会使事件耗用速度减慢，并且接收方也无法阻止事件发送到事件中心。",https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
什么是 Azure 事件中心吞吐量单元？,"通过 Azure 门户或事件中心 Resource Manager 模板明确选择事件中心吞吐量单位。 吞吐量单位适用于事件中心命名空间中的所有事件中心，每个吞吐量单位为命名空间赋予以下功能：
 *   入口事件（发送到事件中心的事件）最多达每秒 1 MB，但每秒不超过 1000 个入口事件、管理操作或控制 API 调用。
 *   出口事件（从事件中心耗用的事件）最多达每秒 2 MB。
 *   高达 84 GB 的事件存储空间（对于默认为 24 小时的保留期来说是很充足的）。
事件中心吞吐量单元根据在指定的某个小时内选择的最大单元数量按小时计费。 可以随着使用量增加自动[增加吞吐量单位数](https://docs.azure.cn/event-hubs/event-hubs-auto-inflate)",https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
什么是事件中心吞吐量单元？,"通过 Azure 门户或事件中心 Resource Manager 模板明确选择事件中心吞吐量单位。 吞吐量单位适用于事件中心命名空间中的所有事件中心，每个吞吐量单位为命名空间赋予以下功能：
 *   入口事件（发送到事件中心的事件）最多达每秒 1 MB，但每秒不超过 1000 个入口事件、管理操作或控制 API 调用。
 *   出口事件（从事件中心耗用的事件）最多达每秒 2 MB。
 *   高达 84 GB 的事件存储空间（对于默认为 24 小时的保留期来说是很充足的）。
事件中心吞吐量单元根据在指定的某个小时内选择的最大单元数量按小时计费。 可以随着使用量增加自动[增加吞吐量单位数](https://docs.azure.cn/event-hubs/event-hubs-auto-inflate)",https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
Azure 事件中心可选择的吞吐量单元的数量有限制吗？,"默认配额为每个命名空间 20 个吞吐量单元。 可以通过填写支持票证来要求更大的吞吐量单元配额。 超出 20 个吞吐量单元这一限制时，以 20 个和 100 个吞吐量单元的形式提供捆绑包。 请注意，使用 20 个以上的吞吐量单元会失去在不填写支持票证的情况下更改吞吐量单元数的能力。
使用[自动膨胀](https://docs.azure.cn/event-hubs/event-hubs-auto-inflate)功能，可以随着使用量增加自动增加吞吐量单位数。",https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
可选择的吞吐量单元的数量有限制吗？,"默认配额为每个命名空间 20 个吞吐量单元。 可以通过填写支持票证来要求更大的吞吐量单元配额。 超出 20 个吞吐量单元这一限制时，以 20 个和 100 个吞吐量单元的形式提供捆绑包。 请注意，使用 20 个以上的吞吐量单元会失去在不填写支持票证的情况下更改吞吐量单元数的能力。
使用[自动膨胀](https://docs.azure.cn/event-hubs/event-hubs-auto-inflate)功能，可以随着使用量增加自动增加吞吐量单位数。",https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
怎样对事件中心存储区大小进行计算和收费？,所有存储的事件的总大小（包括所有事件中心内事件标头或磁盘存储器结构上的所有内部开销）按整天计量。 在一天结束时，计算存储区大小峰值。 每天的存储限制根据在当天所选择的吞吐量单元的最小数量（每个吞吐量单元提供 84 GB 的限制）来计算。 如果总大小超过计算出的每日存储限额，超出的存储量会采用 Azure Blob 存储费率（按本地冗余存储费率）来计费。,https://docs.azure.cn/event-hubs/event-hubs-faq,event-hubs,
我有多个包含虚拟网络的 Azure 订阅。 能否将不同订阅中的虚拟网络连接到单个 Azure ExpressRoute 线路？,"可以将不同订阅中的虚拟网络连接到单个 Azure ExpressRoute 线路。 最多可以授权其他 10 个 Azure 订阅使用单个 ExpressRoute 线路。 可以通过启用 ExpressRoute 高级功能来提高此限制。
有关详细信息，请参阅[在多个订阅之间共享 ExpressRoute 线路](https://docs.azure.cn/expressroute/expressroute-howto-linkvnet-arm)",https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
如何更改 Azure ExpressRoute 线路的带宽？,可以使用 REST API 或 PowerShell cmdlet 更新 Azure ExpressRoute 线路的带宽。,https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
如何将我的虚拟网络连接到 Azure ExpressRoute 线路,"将虚拟网络连接到 ExpressRoute 线路基本步骤如下：
 - 建立一条 ExpressRoute 线路并让服务提供商启用它。
 - 客户或者提供商必须配置 BGP 对等互连。
 - 将虚拟网络连接到 ExpressRoute 线路。
有关详细信息，请参阅 [ExpressRoute 线路预配工作流和线路状态](https://docs.azure.cn/expressroute/expressroute-workflows)",https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
如果某个 Azure ExpressRoute 链路出现故障，会失去连接？,如果其中一个交叉连接出现故障，不会失去连接。 冗余连接可用于支持网络负载。 另外，还可以在不同对等位置创建多条线路以实现故障恢复。,https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
Azure ExpressRoute 支持的连接速度是多少？,"Azure ExpressRoute 支持带宽提供：
50 Mbps、100 Mbps、200 Mbps、500 Mbps、1 Gbps、2 Gbps、5 Gbps、10 Gbps",https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
是否可以更改 Azure ExpressRoute 线路的带宽？,"可以尝试在 Azure 门户中或者使用 PowerShell.mpt 来增加 ExpressRoute 线路的带宽。 如果在创建线路的物理端口上有容量可用，则更改会成功。 
如果更改失败，这意味着当前端口上没有剩余足够的容量，需要创建具有更高带宽的新 ExpressRoute 线路；或者意味着在该位置没有额外的容量，在这种情况下将无法增加带宽。 
还必须跟进连接服务提供商，确保他们更新其网络中的限制以支持带宽增加。 不过，无法减小 ExpressRoute 线路的带宽。 必须创建具有更低带宽的新 ExpressRoute 线路并删除旧线路。",https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
我有多个关联到不同 Azure Active Directory 租户或企业协议合约的 Azure 订阅。 是否可以将位于单独租户和合约中的虚拟网络连接到不在同一租户或合约中的单个 ExpressRoute 线路？,"可以将位于单独租户和合约中的虚拟网络连接到不在同一租户或合约中的单个 ExpressRoute 线路。Azure ExpressRoute 授权可以跨订阅、租户和合约边界，不需要进行额外配置。 
有关详细信息，请参阅[在多个订阅之间共享 ExpressRoute 线路](https://docs.azure.cn/expressroute/expressroute-howto-linkvnet-arm)",https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
能否阻止与连接到 Azure ExpressRoute 线路的虚拟网络建立 Internet 连接？,"可以阻止与连接到 Azure ExpressRoute 线路的虚拟网络建立 Internet 连接。 可以播发默认路由 (0.0.0.0/0) 以阻止与虚拟网络内部署的虚拟机建立所有 Internet 连接，并通过 ExpressRoute 线路路由出所有流量。
请注意，如果播发默认路由，我们会强制将传送到通过公共对等互连提供的服务（如 Azure 存储和 SQL DB）的流量传回本地。 必须将路由器配置为通过公共对等路径或通过 Internet 将流量传回 Azure。",https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
Azure ExpressRoute 是否提供服务级别协议 (SLA)？,有关Azure ExpressRoute 的服务级别协议 (SLA) 信息，请参阅 [ExpressRoute SLA](https://www.azure.cn/support/legal/sla/) 页。,https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
Azure ExpressRoute 可以选择哪些服务提供商？,有关服务提供商和位置的列表，请参阅 [ExpressRoute 合作伙伴和位置](https://docs.azure.cn/expressroute/expressroute-locations)。,https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
使用 Azure ExpressRoute 和专用网络连接的好处是什么？,Azure ExpressRoute 连接不通过公共 Internet 。 与通过 Internet 的典型连接相比，ExpressRoute 连接提供更高的安全性、可靠性、速度和较低的一致延迟。 在某些情况下，使用 ExpressRoute 连接在本地设备和 Azure 之间传输数据可以产生显著的成本效益。,https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
我是否可以从高级功能集选择 Azure ExpressRoute 所需的功能？,不能从高级功能集选择 Azure ExpressRoute 所需的功能。 无法选择功能。 如果启用 ExpressRoute 高级版，则会启用所有功能。,https://docs.azure.cn/expressroute/expressroute-faqs,expressroute,
